id;tipo;tipo_calle;nombre;barrio;pais;provincia;departamento;localidad
2660;1;calle;Muñecas 514;;1;1;119;218
2661;1;calle;Monteros;;1;1;156;282
2662;1;calle;Larrea 426- Villa Alem;;1;1;119;218
2663;1;calle;La Rioja 251;;1;2;18;99
2664;1;calle;Ayacucho 181. Piso 2º;;1;2;18;99
2665;1;calle;24 De Setiembre 717. Piso 2ª Dto. A;;1;1;119;218
2666;1;calle;9 De Julio 161;;1;1;12;51
2667;1;calle;San Juan 738. Piso Pb;;1;1;119;218
2668;1;calle;Chile 60;;1;1;7;19
2669;1;calle;La Paz 577;;1;1;5;18
2670;1;calle;Pasaje Berutti 71;;1;1;128;387
2671;1;avda;Avda. Rivadavia 2098;;1;1;128;387
2672;1;calle;La Ramada De Abajo 0;;1;1;10;401
2673;1;avda;Avenida Brigido Teran 860;;1;1;119;218
2674;1;calle;Ruta 302, Km. 7.0;;1;1;128;392
2675;1;calle;Parque Industrial, Dto. 5;;1;1;128;388
2676;1;avda;9 De Julio 1357-;San Cayetano;1;9;147;271
2677;1;calle;Mitre 172;;1;1;14;29
2678;1;avda;Avenida Calchaqui Y Ruta Nac. 38;;1;1;11;23
2679;1;calle;Berutti 32;;1;1;119;218
2680;1;avda;Avda. Virgen Del Valle Esquina Martin De Mou;;1;2;18;99
2681;1;calle;San Martín 118;;1;16;164;292
2682;1;barrio;;Ibarreche;1;1;9;181
2683;1;calle;Rivadavia 1498;;1;1;119;218
2684;1;calle;Crisostomo Alavrez 1177;;1;1;119;218
2685;1;calle;Lavaisse 876;;1;1;119;218
2686;1;calle;Ruta 317, Km. 42.;;1;1;10;65
2687;1;calle;Santa Fe 128;;1;1;1;14
2688;1;barrio;Casa 7. Manza Na J;240 Viviendas;1;1;3;82
2689;1;barrio;Sin Calle. 0.;Finca Michal;1;1;3;8
2690;1;calle;Bartolomés Mitre 880;;1;1;13;12
2691;1;avda;Avda. Santo Cristo 602;;1;1;135;253
2692;1;calle;Uruguay 950;;1;1;4;17
2693;1;calle;Belgrano Y Ruta 38;;1;1;8;2
2694;1;avda;Avda. Juan B. Terán 269;;1;1;135;253
2695;1;calle;Ibatin 302;;1;1;7;46
2696;1;calle;Guemes 265;;1;1;119;218
2697;1;calle;Jujuy 371;;1;1;128;388
2698;1;calle;Jujuy 5.500;;1;1;1;14
2699;1;avda;Avda Saenz Peña 289;;1;1;119;218
2700;1;calle;La Tablada 1053;;1;3;205;336
2701;1;calle;9 De Julio 445;;1;1;12;51
2702;1;calle;Ruta 348, Km. 2. San Miguel;;1;1;1;14
2703;1;calle;Tusca Pozo 0;;1;1;9;244
2704;1;calle;Puerto Argentino 2580;;1;1;5;35
2705;1;barrio;Casa 19. El Sauzal 1327.;24 de Septiembre;1;1;5;18
2706;1;barrio;Doctor Rojas 705.;Santa Rita;1;1;128;242
2707;1;calle;Pellegrini 399;;1;21;47;95
2708;1;calle;Cruce Los Nogales Ruta 9, Km. 1308;;1;1;129;247
2709;1;calle;Gral. Guemes 1248;;1;1;1;14
2710;1;calle;Colombia 201;;1;1;5;18
2711;1;calle;Ing. Lostri 350;;1;1;15;25
2712;1;calle;Sin Nombre 0. Huasa Pampa;;1;1;14;399
2713;1;calle;Ruta Provincial 302, Km.23;;1;1;128;412
2714;1;avda;Avda. Snto Cristo 0;;1;1;128;388
2715;1;avda;Avenida Roca 2755;;1;1;119;218
2716;1;calle;Jose F. Moreno 50;;1;1;7;19
2717;1;calle;12 De Octubre 919;;1;1;119;218
2718;1;avda;Avda Julio Roca 3990;;1;1;1;14
2719;1;barrio;lote 27;Islas Malvinas;1;1;128;387
2720;1;avda;Avda. Monseñor Diaz 773. Planta Baja;;1;1;128;388
2721;1;calle;Tala Pozo;;1;1;10;401
2722;1;calle;Ruta 306, Km.11.5.;;1;1;128;369
2723;1;barrio;Islas Malvinas 0.;Palermo;1;1;2;209
2724;1;calle;Pasaje Las Montañitas 0;;1;1;11;23
2725;1;calle;Herlitzka 338;;1;3;209;340
2726;1;calle;Jujuy 865;;1;1;119;218
2727;1;calle;Jorge Luis Borges 3194;;1;1;5;18
2728;1;avda;Avenida Alem 449;;1;1;3;8
2729;1;barrio;Casa 12;Belgrano;1;1;128;408
2730;1;calle;San Lorenzo 496. 2º Piso;;1;1;119;218
2731;1;calle;Autopista Sur Km. 804;;1;1;198;342
2732;1;calle;Sin Nombre.el Cortaderal;;1;1;9;132
2733;1;calle;9 De Julio Y Florida;;1;1;7;144
2734;1;calle;Belgrano 729.;;1;3;212;344
2735;1;calle;San Martín 440;;1;1;11;23
2736;1;avda;Avda Republica Del Libano 2234. Dto 1.;;1;1;119;218
2737;1;calle;Ruta 306, Km. 7.0;;1;1;128;409
2738;1;calle;Ruta 306, Km. 7.0;;1;1;128;409
2739;1;calle;Congreso 431;;1;1;129;257
2740;1;calle;La Ramada De Abajo;;1;1;10;7
2741;1;calle;Ruta Provincial 317, Km. 13;;1;1;10;401
2742;1;calle;La Orellana 0. Malena;;1;3;170;299
2743;1;calle;Catamarca 158;;1;1;13;12
2744;1;calle;Honduras 58;;1;1;1;14
2745;1;calle;Pasco 62;;1;1;4;17
2746;1;calle;Los Laureles;;1;1;7;19
2747;1;calle;Maipu 2.500;;1;1;3;8
2748;1;calle;Honduras 58;;1;1;119;218
2749;1;barrio;Salta 0.;El Carmen;1;1;14;29
2750;1;calle;Lamadrid 1era Cuadra;;1;1;124;300
2751;1;calle;Pje Jorge Newbery 271;;1;1;119;218
2752;1;calle;El Carmen 134;;1;1;128;404
2753;1;calle;Rondeau 2722;;1;1;119;218
2754;1;barrio;Tupac Amaru 436.;El Ceibo;1;1;4;17
2755;1;calle;Lavalle 1431- Dto. 8;;1;1;119;218
2756;1;calle;Pellegrini 510;;1;3;205;336
2757;1;calle;Sin Nombre. Villa Los Sarmientos;;1;1;8;71
2758;1;calle;Alberdi 482;;1;3;212;344
2759;1;calle;Muñecas 469;;1;1;119;218
2760;1;calle;Calle Sin Numero;;1;1;10;401
2761;1;calle;Zona Rural;;1;1;10;401
2762;1;calle;Ruta 9, Km.1349;;1;1;15;390
2763;1;calle;Batalla De Tucuman 1305.san Jose;;1;1;5;18
2764;1;calle;San Martín 1301;;1;1;119;218
2765;1;calle;Ruta Nacional 9, Km. 1306;;1;1;129;257
2766;1;avda;Avda San Martín 80;;1;1;135;253
2767;1;avda;Av. Alfredo Guzman 10;;1;1;124;300
2768;1;calle;Ruta 305, Km. 21;;1;1;10;63
2769;1;calle;Bernabe Aráoz 210;;1;1;1;14
2770;1;calle;Delfin Galle 2675;;1;1;119;218
2771;1;calle;Ruta 317 Km 50;;1;1;10;348
2772;1;calle;Entre Rios 481;;1;1;119;218
2773;1;calle;Los Ceibos 2037;;1;1;5;35
2774;1;calle;Marcos Paz 902. 3º Piso;;1;1;119;218
2775;1;calle;Melincue 3225;;1;23;22;86
2776;1;calle;9 De Julio 103 Esq. 25 De Mayo;;1;1;10;65
2777;1;avda;Av Sarmiento 795 P1 A;;1;1;119;218
2778;1;calle;Country Las Yungas;;1;1;5;35
2779;1;avda;Avda.aconquija-km.13,5 0;;1;1;5;35
2780;1;ruta;Ruta 302,km31;El Empalme;1;1;128;412
2781;1;calle;Santiago 500;;1;1;129;257
2782;1;calle;San Martín 1051 Of F 1° Piso;;1;1;119;218
2783;1;calle;España 39;;1;1;119;218
2784;1;calle;San Martín 390;;1;1;7;19
2785;1;calle;Ruta 302 Km 5,5;;1;1;119;220
2786;1;barrio;Mz B. Casa 21;San Nicolás;1;1;2;16
2787;1;avda;Adolfo De La Vega 351.;Los Lapachos;1;1;119;218
2788;1;barrio;Ayacucho Esquina Mitre.;El Progreso;1;1;128;387
2789;1;calle;El Naranajito 0;;1;1;9;244
2790;1;calle;Ba. Belgrano Casa 11;;1;1;128;408
2791;1;calle;Mariano Moreno 232;;1;1;7;19
2792;1;avda;Avenida Francisco De Aguirre 2226;;1;1;119;218
2793;1;calle;Muñecas 678;;1;1;119;218
2794;1;barrio;Julio Argentino Roca 66.;San José;1;1;5;35
2795;1;calle;Las Acacias 33;;1;1;5;35
2796;1;calle;Santa Fe 419;;1;20;217;364
2797;1;calle;Pje Felipe Bectres 230;;1;1;119;218
2798;1;calle;San Martín 36;;1;1;9;141
2799;1;calle;Mitre 342;;1;16;80;143
2800;1;calle;Mitre 342;;1;16;80;143
2801;1;calle;Ruta 324;;1;1;11;23
2802;1;calle;Fray Luis Beltran 852;;1;1;128;388
2803;1;calle;Diagonal 57. Villa Mariano Moreno;;1;1;129;247
2804;1;avda;Avda. Peru Sud 861;;1;1;129;257
2805;1;calle;Emilio Castelar 870;;1;1;119;218
2806;1;calle;Amadeo Jacques 1307;;1;1;198;342
2807;1;calle;Jujuy 392;;1;1;119;218
2808;1;calle;Cordoba 31 Piso 4 Dto C;;1;1;119;218
2809;1;calle;Ruta 302,km.40.;;1;1;178;308
2810;1;calle;El Puesto;;1;1;128;242
2811;1;calle;Los Vega Sin Nro. Trinidad;;1;1;4;17
2812;1;calle;S/nro. Yucumanita;;1;1;4;17
2813;1;avda;Jose M. Landajo Sin Nro.;La Cancha;1;1;128;367
2814;1;calle;Ruta Pcial.301, Km. 31,5;;1;1;11;23
2815;1;calle;San Martín 32. San Pablo;;1;1;6;30
2816;1;calle;San Martín 147;;1;1;119;218
2817;1;calle;San Lorenzo 2da. Cuadra;;1;1;10;7
2818;1;calle;Libertador Esquina Soldado Argentino;;1;1;10;7
2819;1;calle;Frias Silva 1136;;1;1;5;35
2820;1;calle;24 De Septiembre 695 Piso 1 Dto D;;1;1;119;218
2821;1;calle;Ruta 302 Km 30;;1;1;2;134
2822;1;barrio;;40 Viviendas;1;1;9;56
2823;1;calle;Federico Rossi 4ta. Cuadra;;1;1;5;18
2824;1;calle;Santa Rosa De Leales 0;;1;1;9;244
2825;1;calle;Corrientes 64 Piso.12 Dpto.1;;1;1;119;218
2826;1;calle;Muñecas 772. Piso 13 Dto.a;;1;1;119;218
2827;1;calle;Lamadrid 486.piso 1 Dpto 12;;1;1;119;218
2828;1;calle;Catamarca 697;;1;1;156;282
2829;1;calle;Congreso 274-;;1;1;119;218
2830;1;calle;Manzana 15, Casa 12;;1;1;129;247
2831;1;calle;Pedro De Villalaba 942;;1;1;5;18
2832;1;calle;Matienzo 2041;;1;1;4;17
2833;1;calle;Pedro Guillermo Sal 1752;;1;1;119;218
2834;1;avda;Avda. Gobernador Del Campo 400.;;1;1;119;218
2835;1;calle;Jujuy 812;;1;1;119;218
2836;1;calle;Soldado Maldonado Sin Nro.;;1;1;7;414
2837;1;calle;San Martín 732.ba. La Horqueta;;1;1;7;19
2838;1;calle;Ruta 302, Km. 7.;;1;1;140;264
2839;1;avda;Avenida Sarmiento 45. Plnta Baja;;1;1;119;218
2840;1;calle;Diagonal I. Esquina 3 Villa Mariano Moreno;;1;1;119;218
2841;1;calle;Laprida 642. 5 F;;1;1;119;218
2842;1;avda;Calchaqui 214.;Centro;1;1;11;23
2843;1;calle;Saavedra 202;;1;1;119;218
2844;1;calle;9 De Julio 1051;;1;1;119;218
2845;1;calle;Calle 15. Nro. 115 . Villa Mariano Moreno;;1;1;129;247
2846;1;calle;Gral. Heredia 905;;1;1;4;17
2847;1;pje;Padilla 0.;Elías Pérez;1;1;11;23
2848;1;calle;Italia 875. Piso 2. Dto.1.;;1;1;119;218
2849;1;avda;Avda. Aconquija 2065.;;1;1;119;218
2850;1;barrio;;La Florida;1;1;128;367
2851;1;avda;Avenida Juan B. Justo 947;;1;1;119;218
2852;1;calle;Alberto Rougues 645. Tucuman;;1;1;1;14
2853;1;calle;Peru Sud 581.;;1;1;3;8
2854;1;calle;Ruta 306, Km. 16;;1;1;128;373
2855;1;calle;Fray Luis Beltran 152;;1;1;128;388
2856;1;barrio;Corrientes 665. 1º Piso.;Centro;1;1;119;218
2857;1;calle;Belgrano 51, Oficina 14. Yerba Buena. Tucuman;;1;1;7;1
2858;1;calle;Va Benjamin Aráoz;;1;1;10;119
2859;1;calle;Ruta Camino Ing. Fronterita;;1;1;11;23
2860;1;calle;Sarmiento 269;;1;1;11;23
2861;1;calle;Rivadavia 570;;1;1;7;19
2862;1;calle;Corrientes 1710;;1;1;119;218
2863;1;barrio;La Banda;San Nicolás;1;1;11;23
2864;1;calle;Calle Sin Nro. San Antonio;;1;1;9;244
2865;1;calle;Sin Nombre 0. La Tipa;;1;1;8;2
2866;1;calle;Ruta 315 Y Juan Manuel De Rosas;;1;1;129;257
2867;1;calle;Ba.san Ramon Avda. Pte Peron Ultima Cuadra;;1;1;6;200
2868;1;calle;Marcos Paz 563. 1º A . San Miguel De Tucuman;;1;1;119;218
2869;1;calle;Lucas Cordoba 2521;;1;1;119;218
2870;1;avda;Avenida Colon 1263. Piso O;;1;1;119;218
2871;1;calle;Mendoza 502;;1;1;198;342
2872;1;pje;Lautaro 3056.;Lincoln;1;1;119;218
2873;1;calle;Ingenio La Florida;;1;1;128;367
2874;1;calle;Alsina 1169;;1;1;119;218
2875;1;calle;Matienzo 149.;;1;1;128;242
2876;1;calle;Sargento Cabral 636;;1;1;129;257
2877;1;calle;Pasaje Gardel 935;;1;1;119;218
2878;1;calle;Pasaje Los Ceibos 1700;;1;1;5;35
2879;1;calle;Boulevar Chacabuco 184. Piso 1º A;;1;3;170;299
2880;1;calle;Gral. Guemes 571;;1;1;119;218
2881;1;calle;Ruta 301 Y Bernabe Aráoz;;1;1;6;146
2882;1;calle;Calle Publica Sin Numero. El Quemado;;1;21;222;0
2883;1;calle;Brasil 1180;;1;1;5;35
2884;1;calle;Mitre 1188;;1;1;223;374
2885;1;avda;Avda. Coronel Suarez 289;;1;1;119;218
2886;1;barrio;Mza 38 Casa 2;126 Viviendas;1;16;224;375
2887;1;avda;Avenida Gobernador Del Campo 646;;1;1;119;218
2888;1;calle;Lamadrid 363;;1;1;4;17
2889;1;avda;Avda Sarmiento 1254;;1;1;119;218
2890;1;avda;Avda. Sarmiento Sin Nro.;;1;2;225;377
2891;1;calle;Francisco Nieva De Castilla 853;;1;2;226;378
2892;1;calle;Andres Villa 426;;1;1;5;18
2893;1;avda;Avenida Solano Vera 530;;1;1;5;18
2894;1;avda;Avda. Belgrano 2087;;1;1;119;218
2895;1;pje;Ave Maria 0.;Belgrano;1;1;15;20
2896;1;calle;Lucas Cordoba 719- Pb. Dto.1.;;1;1;119;218
2897;1;calle;Cangallo 605;;1;1;119;218
2898;1;calle;San Martín 890. 6º B;;1;1;119;218
2899;1;calle;Country Las Yungas.dto.28.lote 28. Sector 5;;1;1;5;18
2900;1;avda;Av Mitre Al 339;;1;1;119;218
2901;1;ruta;Ruta 321 – El Naranjo;16 Viviendas;1;1;10;381
2902;1;calle;Ferico Rossi 4ta. Cuadra;;1;1;5;18
2903;1;avda;Avenida Colon 745;;1;1;119;218
2904;1;calle;Finca La Marta. El Chañar;;1;1;10;31
2905;1;calle;Colombia 201;;1;1;5;18
2906;1;avda;Av. San Martín 80;;1;1;135;253
2907;1;barrio;Alfredo Palacios 1276. 2º Piso;Copiaat;1;1;119;218
2908;1;avda;Avenida Belgrano 1826;;1;1;7;1
2909;1;calle;Los Porceles;;1;1;128;242
2910;1;calle;Macacha Guemes 515;;1;23;112;212
2911;1;calle;Italia 1485;;1;1;119;218
2912;1;avda;Av. Monseñor Diaz 836;;1;1;135;253
2913;1;calle;Pasaje San Nicolás 235;;1;1;119;218
2914;1;calle;Rua 46, Km. 120.;;1;2;225;377
2915;1;avda;Avda. Colon 158;;1;1;119;218
2916;1;calle;Ruta Pronicial 5, Km. 1.7;;1;21;82;150
2917;1;calle;Ruta 305, Km. 23 .el Sunchal;;1;1;10;63
2918;1;avda;Av. Roca 959;;1;1;1;14
2919;1;calle;Mario Bravo 22;;1;1;1;14
2920;1;avda;Av Jujuy A Autopista Circunvalacion;;1;1;1;14
2921;1;calle;La Ramada De Abajo;;1;1;10;65
2922;1;avda;Avenida Nestor Kirchner 2111;;1;1;119;218
2923;1;calle;Alvarez Julian 2749. Piso 3. Dto. C;;1;23;112;212
2924;1;avda;Avenida Alem 330. Local 8;;1;1;3;8
2925;1;calle;Jujuy 964;;1;1;1;14
2926;1;avda;Avda. Independencia 2776.;;1;1;119;218
2927;1;barrio;Casa 20 .manzana C;CGT 100 Viviendas;1;1;11;23
2928;1;calle;Pasaje Jose Ignacio Bass 4171;;1;1;119;218
2929;1;calle;Luis Lobo De La Vega 60. Dto. 4;;1;1;5;18
2930;1;calle;San Lorenzo 496. 2º Piso.;;1;1;119;218
2931;1;avda;Avenida Roca 4.000;;1;1;7;1
2932;1;calle;Lavalle 3005;;1;1;119;218
2933;1;calle;Lavalle 3005;;1;1;156;282
2934;1;calle;Los Pérez;;1;1;2;209
2935;1;calle;Larrea 1744;;1;1;119;218
2936;1;calle;La Florida Sin Nro.;;1;1;128;242
2937;1;calle;Laprida 636. Planta Baja;;1;1;119;218
2938;1;avda;Avenida Mitre 1283;;1;1;119;218
2939;1;calle;San Martín 392;;1;1;7;19
2940;1;calle;Jujuy 410;;1;1;119;218
2941;1;calle;Pasaje Fray Rodriguez 1.800. Tucuman;;1;1;7;1
2942;1;avda;Avenida Roca 425;;1;1;119;218
2943;1;calle;Ruta 304, Km. 55;;1;1;10;119
2944;1;avda;Avda. Juan B. Justo 3750;;1;1;129;247
2945;1;calle;Ruta 317, Km.16 Y 1;;1;1;202;346
2946;1;calle;Bolivia 1547.;;1;1;119;218
2947;1;calle;Nstra Sra. Del Pilar Sin Nro.;;1;1;6;30
2948;1;calle;Los Chañaritos;;1;1;7;1
2949;1;calle;Florida 3er. Pasaje. Diagonal San Pablo;;1;1;6;30
2950;1;calle;La Virginia Sin Nro.. Gobernador Piedrabuena;;1;1;10;223
2951;1;calle;La Virginia Sin Nro. Gobernador Piedrabuena;;1;1;10;7
2952;1;avda;Avda. Gobernador Del Campo 460;;1;1;119;218
2953;1;calle;Paraguay 960;;1;1;5;18
2954;1;calle;Estrada 224 . Rivas;;1;23;228;383
2955;1;barrio;Lote Nro.8.;La Escondida;1;1;10;63
2956;1;calle;Salta 64;;1;1;5;18
2957;1;calle;Pasaje Parana 1874;;1;1;119;218
2958;1;calle;San Martín 228. Tacural;;1;20;141;262
2959;1;calle;Slvio Arcas 359;;1;20;229;384
2960;1;calle;Rivadavia 616;;1;20;230;385
2961;1;barrio;;La Cooperativa;1;1;10;401
2962;1;avda;Avda. Alem 855;;1;23;112;212
2963;1;calle;25 De Mayo 150;;1;1;136;255
2964;1;calle;Pasaje Solis 182;;1;1;3;36
2965;1;calle;9 De Julio 409;;1;1;119;218
2966;1;calle;Sarmiento 58;;1;1;116;215
2967;1;avda;Avenida Fco. De Aguirre 2281.;;1;1;119;218
2968;1;calle;Lamadrid 1095;;1;3;212;344
2969;1;calle;25 De Mayo 1815;;1;1;119;218
2970;1;calle;Sin Calle 0.cañada De Alzogaray;;1;1;10;7
2971;1;calle;Lavalle 824;;1;1;119;218
2972;1;calle;Malvinas Argentinas 1146;;1;20;63;114
2973;1;avda;Avda. Brigido Teran 250. Boleteria 69/ 70;;1;1;119;218
2974;1;calle;Urquiza 128. Ba El Porvenir;;1;1;7;19
2975;1;calle;Inmaculada Concepcion 230;;1;1;203;333
2976;1;calle;Pueyrredon 762. Las Vertientes;;1;3;232;395
2977;1;calle;"San Juan 354. Piso 5º ""a""";;1;1;119;218
2978;1;calle;Salas Y Valdes 880;;1;1;5;18
2979;1;calle;Juan Pablo Lopez 2224.;;1;20;196;326
2980;1;avda;Avda. Saenz Peña 351;;1;1;119;218
2981;1;barrio;Cartago 1.660. América;Residencial;1;3;170;299
2982;1;calle;Mejico 874;;1;1;119;218
2983;1;calle;Alberto J. Paz 26;;1;1;135;253
2984;1;calle;Balcarce 662.;;1;1;3;8
2985;1;avda;Avenida Rivadavia 631;;1;1;233;416
2986;1;calle;Ruta 301, Km. 18.parque Industrial;;1;1;6;27
2987;1;avda;Avenida Roca 1995;;1;1;119;218
2988;1;calle;San Martín 1012;;1;1;119;218
2989;1;calle;Alberto Rougues 645;;1;1;119;218
2990;1;avda;Avenida Americo Vespucio 2243;;1;1;119;218
2991;1;avda;Avda. Belgrano 1863-5º Piso;;1;23;22;417
2992;1;calle;Calle Seis 222- Villa Mariano Moreno;;1;1;218;365
2993;1;calle;Hipolito Irigoyen 116;;1;1;15;420
2994;1;avda;Avenida Siria 1621;;1;1;119;218
2995;1;calle;Combate De San Lorenzo 265;;1;1;119;218
2996;1;calle;General Paz 871. Piso 1º;;1;1;119;218
2997;1;avda;Avenida Cordoba Esquina Tucuman;;1;3;234;421
2998;1;calle;Manuel Alberdi 1955;;1;1;119;218
2999;1;calle;Fortunata Garcia 2030;;1;1;119;218
3000;1;calle;Ruta 306, Km. 21.0;;1;1;233;416
3001;1;calle;Obispo Piedrabuena 0;;1;1;210;341
3002;1;calle;Fortunata Garcia 2030;;1;1;119;218
3003;1;calle;Ruta 302, Km. 42.estacion Aráoz;;1;1;175;305
3004;1;calle;San Lorenzo 2596;;1;1;119;218
3005;1;calle;Marcelo T. De Alvear 203;;1;1;13;12
3006;1;calle;La Tala 0;;1;1;156;282
3007;1;barrio;Diego De Rojas 85.;Nstra. Sra. del Valle;1;1;135;253
3008;1;calle;Junin 370 1º Piso Dto. C;;1;1;119;218
3009;1;calle;9 De Julio 2451;;1;1;119;218
3010;1;calle;Ruta 9, Km. 1267.;;1;1;9;422
3011;1;calle;San Martín 25;;1;1;210;341
3012;1;calle;Ruta 319, Km. 2,5;;1;1;198;424
3013;1;calle;Ruta 304, Km. 10, 5;;1;1;198;328
3014;1;avda;Avenida Aconquija Km. 12.0;;1;1;198;328
3015;1;calle;El Naranjito 0;;1;1;9;244
3016;1;calle;9 De Julio Sin Nro.;;1;1;210;341
3017;1;calle;Mitre Sin Nro.;;1;1;198;328
3018;1;calle;Sesquicentenario 1165;;1;20;141;262
3019;1;calle;Agua Dulce 0;;1;1;176;306
3020;1;avda;Avenida San Martín 0;;1;1;135;253
3021;1;calle;Martin Fierro 698;;1;1;135;253
3022;1;barrio;Calle 4 Nro. 70.;Villa Mariano Moreno;1;1;129;247
3023;1;calle;Alvear 648;;1;1;136;255
3024;1;barrio;Gral. Guemes Sin Nro,;Villa Rescate;1;1;210;341
3025;1;calle;San Martín 581;;1;1;135;253
3026;1;calle;Sobre Ruta 306, Km. 7;;1;1;213;345
3027;1;barrio;Casa 12. M. D;Belgrano;1;1;210;341
3028;1;calle;Colonia 3.;;1;1;235;0
3029;1;avda;Avda. Juan B. Teran 650;;1;1;128;387
3030;1;calle;Martin Fierro 1041;;1;1;135;253
3031;1;calle;M.g.c.mediterraneo 0;;1;1;119;218
3032;1;calle;Guemes Sin Nro.;;1;1;210;341
3033;1;barrio;Cerviño Sin Nro.;El Corte;1;1;124;300
3034;1;calle;Venezuela 345/99;;1;1;119;218
3035;1;calle;Agua Blanca 0;;1;1;11;23
3036;1;avda;Avenida Republica Del Libano 1946;;1;1;119;218
3037;1;calle;Libertador 270;;1;1;154;280
3038;1;barrio;Libertador 270.;El Mirador;1;1;154;280
3039;1;calle;Ruta 302, Km. 42 Manzana A. Lote 2º B 40 Viviendas;;1;1;236;431
3040;1;barrio;Lote 12. Manzana 47;Jardín;1;1;210;341
3041;1;calle;Martin Fierro 838;;1;1;135;253
3042;1;barrio;Manzana G. Casa 16.;Belgrano;1;1;210;341
3043;1;avda;Avda. Peron Y Chazarreta;;1;1;154;280
3044;1;calle;Agua Dulce;;1;1;176;306
3045;1;barrio;Mza I. Casa 24;470 Viviendas;1;1;199;329
3046;1;calle;Guemes Sin Nro.;;1;1;210;341
3047;1;calle;Ruta 312, Km.16;;1;1;198;328
3048;1;calle;Fray Luis Beltran 1100;;1;1;135;253
3049;1;calle;Sin Nombre. Colonia Lolita Sud 0;;1;1;210;341
3050;1;calle;Muñecas 502. 4º Piso E;;1;1;119;218
3051;1;calle;Muñecas 502. 4º Piso E;;1;1;119;218
3052;1;avda;Avda .aconquija 1832-1º Piso;;1;1;5;18
3053;1;calle;San Martín Frente A La Comuna De Cruz Alta;;1;1;132;434
3054;1;barrio;Charcas 1133-;San Miguel;1;1;119;218
3055;1;barrio;Lote 17. Manzana L;Aeropuerto;1;1;198;328
3056;1;barrio;Casa 3. Manzana B;Belgrano;1;1;128;387
3057;1;avda;Avenida Siria 1997;;1;1;119;218
3058;1;calle;Bernabe Aráoz 171;;1;1;135;253
3059;1;calle;San Martín Sin Nro.;;1;1;128;387
3060;1;barrio;manzana H. Casa 8;Gráfico II;1;1;3;4
3061;1;barrio;Virgen De Fatima 600;Los Gutierrez;1;1;156;296
3062;1;calle;Ruta 9, M. 1271. El Cevilar;;1;1;198;328
3063;1;avda;Avda. Benjamien Aráoz 1155;;1;1;119;218
3064;1;calle;Km. 29. El Puesto O;;1;1;128;412
3065;1;barrio;Manzana F, Lote 11.;Eva Perón;1;1;11;23
3066;1;barrio;Casa 3. Manzana B;Belgrano;1;1;210;341
3067;1;calle;Alfonsina Storni 1.100- Casa 7;;1;1;5;35
3068;1;calle;Estacion Aráoz 0;;1;1;128;387
3069;1;calle;Chiclana 1381;;1;1;119;218
3070;1;calle;Marcos Paz 749;;1;1;119;218
3071;1;calle;Condor Huasi 0;;1;2;66;118
3072;1;avda;Avda. Eva Peron 508. Esquina Chazarreta;;1;1;154;280
3073;1;calle;Las Piedritas;;1;1;128;242
3074;1;calle;Callejon Las Rosas 0;;1;2;96;168
3075;1;calle;Las Piedras 1827;;1;1;119;218
3076;1;calle;25 De Mayo Y Salta;;1;1;15;20
3077;1;calle;América Esquina Libertador;;1;1;154;280
3078;1;barrio;Independencia 300.;Belgrano II;1;1;124;300
3079;1;calle;Charcas 1133;;1;1;119;218
3080;1;calle;Ruta 9, Km. 1227. Carbon Pozo;;1;1;9;436
3081;1;calle;Sin Nombre. Ranchillos Viejo 0;;1;1;117;246
3082;1;avda;Avda. Gobernador Del Campo 378;;1;1;119;218
3083;1;calle;Esteban Echeverria 95;;1;1;7;19
3084;1;calle;Ruta Provincial 309, Km. 10;;1;1;15;479
3085;1;calle;Balcarce 898. 7º Piso . Departamento A;;1;1;119;218
3086;1;calle;Federico Leloir 620;;1;1;5;18
3087;1;calle;Corrientes 1388. 1º Piso;;1;20;90;161
3088;1;avda;Avda. Coronel Suarez 303;;1;1;119;218
3089;1;calle;Yonopongo.principal Km 1;;1;1;7;19
3090;1;calle;Illiam Cross 2785;;1;1;139;260
3091;1;avda;Avenida Siria 920;;1;1;119;218
3092;1;calle;España 979;;1;1;119;218
3093;1;calle;Jujuy 269;;1;1;119;218
3094;1;calle;Simona De Lopez 165-;;1;1;15;25
3095;1;calle;Sarmiento 1125;;1;20;238;439
3096;1;calle;Ruta 305, Km. 5 Ymedio;;1;1;139;260
3097;1;calle;Santiago 3515;;1;1;119;218
3098;1;calle;Benjamin Matienzo 1015;;1;1;7;19
3099;1;calle;Calle 58,esquina 59;;1;20;0;0
3100;1;calle;San Martín 2427;;1;1;115;376
3101;1;avda;Avenida América 301;;1;1;154;441
3102;1;calle;Pasaje Salta 0;;1;1;6;54
3103;1;calle;Carlos Tejedor 1558;;1;23;240;442
3104;1;calle;Pasaje Xamena 736;;1;1;129;257
3105;1;calle;Urquiza 125;;1;16;143;265
3106;1;calle;Buenos Aires 750;;1;3;241;443
3107;1;calle;El Cevilar;;1;1;156;282
3108;1;avda;Calchachi;Sud;1;1;11;23
3109;1;calle;Colonia 5.famailla;;1;1;11;23
3110;1;calle;Ruta 319, Km. 2,5;;1;1;156;423
3111;1;calle;Mate De Luna 632-dto.37;;1;2;148;277
3112;1;calle;Ruta 9, Km. 1267;;1;1;242;444
3113;1;avda;Avda. Williams Cross 3150;;1;1;198;328
3114;1;barrio;;San Alberto;1;1;124;300
